Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:06:26,3	0:06:28,3	0		empshiwi	09.10.2020 09:29:00	empshiwi	09.10.2020 09:29:00	00:00:01,9	0,26
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:06:28,3	0:06:49,2	0		empshiwi	09.10.2020 09:29:49	empshiwi	09.10.2020 09:29:49	00:00:20,9	2,87
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:06:54,4	0:07:11,1	0		empshiwi	09.10.2020 09:32:49	empshiwi	09.10.2020 09:32:49	00:00:16,7	2,30
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:07:12,6	0:07:15,2	0		empshiwi	09.10.2020 09:33:14	empshiwi	09.10.2020 09:33:14	00:00:02,5	0,35
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:07:15,7	0:07:17,2	0		empshiwi	09.10.2020 09:33:24	empshiwi	09.10.2020 09:33:24	00:00:01,5	0,21
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:07:17,6	0:07:18,9	0		empshiwi	09.10.2020 09:33:35	empshiwi	09.10.2020 09:33:35	00:00:01,2	0,17
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:07:20,7	0:07:23,8	0		empshiwi	09.10.2020 09:33:59	empshiwi	09.10.2020 09:33:59	00:00:03,0	0,42
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:07:25,0	0:07:26,0	0		empshiwi	09.10.2020 09:34:26	empshiwi	09.10.2020 09:34:26	00:00:00,9	0,12
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:07:27,1	0:07:29,3	0		empshiwi	09.10.2020 09:34:34	empshiwi	09.10.2020 09:34:34	00:00:02,2	0,30
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:07:30,0	0:07:31,0	0		empshiwi	09.10.2020 09:34:44	empshiwi	09.10.2020 09:34:44	00:00:00,9	0,13
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:07:31,0	0:07:31,7	0		empshiwi	09.10.2020 09:34:50	empshiwi	09.10.2020 09:34:50	00:00:00,7	0,10
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:07:32,7	0:07:41,8	0		empshiwi	09.10.2020 09:35:21	empshiwi	09.10.2020 09:35:21	00:00:09,0	1,24
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:07:41,8	0:07:42,3	0		empshiwi	09.10.2020 09:35:34	empshiwi	09.10.2020 09:35:34	00:00:00,4	0,06
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:07:43,0	0:07:43,6	0		empshiwi	09.10.2020 09:35:58	empshiwi	09.10.2020 09:35:58	00:00:00,6	0,08
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:07:43,6	0:07:45,3	0		empshiwi	09.10.2020 09:36:13	empshiwi	09.10.2020 09:36:13	00:00:01,6	0,23
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:07:46,6	0:07:54,0	0		empshiwi	09.10.2020 09:36:53	empshiwi	09.10.2020 09:36:53	00:00:07,4	1,02
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\teacher	0:07:54,0	0:07:57,2	0		empshiwi	09.10.2020 09:37:04	empshiwi	09.10.2020 09:37:04	00:00:03,1	0,43
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:07:55,7	0:07:56,3	0		empshiwi	09.10.2020 09:37:15	empshiwi	09.10.2020 09:37:15	00:00:00,5	0,07
?			Aperol_pilot_02_01_novice_A_glasses	speaking time\student	0:07:57,7	0:08:02,0	0		empshiwi	09.10.2020 09:38:14	empshiwi	09.10.2020 09:38:14	00:00:04,3	0,59
