Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:05:47,7	0:05:50,6	0		empshiwi	15.10.2020 13:12:57	empshiwi	15.10.2020 13:12:57	00:00:02,8	0,42
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:05:52,7	0:05:55,3	0		empshiwi	15.10.2020 13:13:10	empshiwi	15.10.2020 13:13:10	00:00:02,5	0,37
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\looking at phone	0:05:06,2	0:05:55,7	0		empshiwi	15.10.2020 13:13:52	empshiwi	15.10.2020 13:13:52	00:00:49,5	7,26
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\looking at phone\not perceived	0:05:06,2	0:05:55,7	0		empshiwi	15.10.2020 13:13:55	empshiwi	15.10.2020 13:13:55	00:00:49,5	7,26
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\looking at phone\not reacted	0:05:06,2	0:05:55,7	0		empshiwi	15.10.2020 13:13:58	empshiwi	15.10.2020 13:13:58	00:00:49,5	7,26
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:05:55,9	0:06:01,5	0		empshiwi	15.10.2020 13:16:14	empshiwi	15.10.2020 13:16:14	00:00:05,5	0,82
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\chatting with neighbor	0:06:01,2	0:06:03,4	0		empshiwi	15.10.2020 13:16:24	empshiwi	15.10.2020 13:16:24	00:00:02,1	0,31
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\chatting with neighbor\reacted	0:06:03,0	0:06:03,4	0		empshiwi	15.10.2020 13:16:39	empshiwi	15.10.2020 13:16:39	00:00:00,3	0,06
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\chatting with neighbor\reacted\verbal	0:06:03,0	0:06:03,4	0		empshiwi	15.10.2020 13:16:41	empshiwi	15.10.2020 13:16:41	00:00:00,3	0,06
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\chatting with neighbor\perceived	0:06:01,3	0:06:01,6	0		empshiwi	15.10.2020 13:16:53	empshiwi	15.10.2020 13:16:53	00:00:00,2	0,04
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:06:03,0	0:06:03,4	0		empshiwi	15.10.2020 13:17:00	empshiwi	15.10.2020 13:17:00	00:00:00,3	0,06
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:06:04,6	0:06:06,7	0		empshiwi	15.10.2020 13:17:11	empshiwi	15.10.2020 13:17:11	00:00:02,0	0,30
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\asking question	0:06:05,4	0:06:08,4	0		empshiwi	15.10.2020 13:17:38	empshiwi	15.10.2020 13:17:38	00:00:02,9	0,43
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\student	0:06:07,2	0:06:08,4	0		empshiwi	15.10.2020 13:18:06	empshiwi	15.10.2020 13:18:06	00:00:01,1	0,16
?			Aperol_pilot_01_04_novice_C_cam1	speaking time\teachter	0:06:08,9	0:06:10,0	0		empshiwi	15.10.2020 13:18:13	empshiwi	15.10.2020 13:18:13	00:00:01,0	0,16
?			Aperol_pilot_01_04_novice_C_cam1	disturbance\asking question\reacted	0:06:08,9	0:06:10,0	0		empshiwi	15.10.2020 13:18:19	empshiwi	15.10.2020 13:18:19	00:00:01,0	0,16
