Farbe	Kommentar	Dokumentgruppe	Dokumentname	Code	Anfang	Ende	Gewicht	Segment	Bearbeitet von	Bearbeitet am	Erstellt von	Erstellt am	Fläche	Abdeckungsgrad %
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\drawing\reacted\verbal	0:04:54,7	0:04:55,7	0		empshiwi	14.10.2020 12:41:05	empshiwi	14.10.2020 12:41:05	00:00:00,9	0,13
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\drawing\reacted	0:04:58,0	0:05:03,6	0		empshiwi	14.10.2020 12:41:12	empshiwi	14.10.2020 12:41:12	00:00:05,6	0,79
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\drawing\reacted\verbal	0:04:58,0	0:05:03,6	0		empshiwi	14.10.2020 12:41:13	empshiwi	14.10.2020 12:41:13	00:00:05,6	0,79
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\drawing\reacted	0:05:06,0	0:05:10,7	0		empshiwi	14.10.2020 12:41:28	empshiwi	14.10.2020 12:41:28	00:00:04,6	0,66
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\drawing\reacted\verbal	0:05:06,0	0:05:10,7	0		empshiwi	14.10.2020 12:41:30	empshiwi	14.10.2020 12:41:30	00:00:04,6	0,66
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:05:22,3	0:05:29,1	0		empshiwi	14.10.2020 12:43:08	empshiwi	14.10.2020 12:43:08	00:00:06,7	0,95
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:05:28,0	0:05:29,0	0		empshiwi	14.10.2020 12:43:20	empshiwi	14.10.2020 12:43:20	00:00:00,9	0,13
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\yelling	0:05:28,0	0:05:29,0	0		empshiwi	14.10.2020 12:43:23	empshiwi	14.10.2020 12:43:23	00:00:00,9	0,13
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\yelling\perceived	0:05:28,1	0:05:28,2	0		empshiwi	14.10.2020 12:43:38	empshiwi	14.10.2020 12:43:38	00:00:00,0	0,01
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:05:30,2	0:05:32,7	0		empshiwi	14.10.2020 12:44:04	empshiwi	14.10.2020 12:44:04	00:00:02,4	0,35
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\yelling\reacted	0:05:30,2	0:05:32,7	0		empshiwi	14.10.2020 12:44:06	empshiwi	14.10.2020 12:44:06	00:00:02,4	0,35
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\yelling\reacted\verbal	0:05:30,2	0:05:32,7	0		empshiwi	14.10.2020 12:44:08	empshiwi	14.10.2020 12:44:08	00:00:02,4	0,35
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:05:33,5	0:05:41,9	0		empshiwi	14.10.2020 12:45:23	empshiwi	14.10.2020 12:45:23	00:00:08,4	1,19
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\chatting with neighbor	0:05:37,9	0:05:43,4	0		empshiwi	14.10.2020 12:45:59	empshiwi	14.10.2020 12:45:59	00:00:05,5	0,78
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:05:42,9	0:05:43,4	0		empshiwi	14.10.2020 12:45:53	empshiwi	14.10.2020 12:45:53	00:00:00,5	0,07
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\chatting with neighbor\perceived	0:05:37,9	0:05:38,0	0		empshiwi	14.10.2020 12:46:16	empshiwi	14.10.2020 12:46:16	00:00:00,0	0,01
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:05:42,8	0:05:45,2	0		empshiwi	14.10.2020 12:46:46	empshiwi	14.10.2020 12:46:46	00:00:02,4	0,34
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:05:44,8	0:05:46,2	0		empshiwi	14.10.2020 12:47:07	empshiwi	14.10.2020 12:47:07	00:00:01,4	0,20
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:05:46,2	0:05:46,6	0		empshiwi	14.10.2020 12:47:15	empshiwi	14.10.2020 12:47:15	00:00:00,3	0,05
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:05:46,5	0:05:47,0	0		empshiwi	14.10.2020 12:47:26	empshiwi	14.10.2020 12:47:26	00:00:00,5	0,07
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:05:47,0	0:05:47,5	0		empshiwi	14.10.2020 12:47:38	empshiwi	14.10.2020 12:47:38	00:00:00,5	0,07
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:05:47,4	0:05:48,1	0		empshiwi	14.10.2020 12:47:48	empshiwi	14.10.2020 12:47:48	00:00:00,7	0,10
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:05:50,0	0:05:55,3	0		empshiwi	14.10.2020 12:48:19	empshiwi	14.10.2020 12:48:19	00:00:05,2	0,73
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:05:56,3	0:05:57,7	0		empshiwi	14.10.2020 12:48:30	empshiwi	14.10.2020 12:48:30	00:00:01,3	0,19
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:05:59,0	0:06:16,6	0		empshiwi	14.10.2020 12:49:48	empshiwi	14.10.2020 12:49:48	00:00:17,5	2,47
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:06:17,5	0:06:18,5	0		empshiwi	14.10.2020 12:50:00	empshiwi	14.10.2020 12:50:00	00:00:01,0	0,15
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:06:23,1	0:06:24,0	0		empshiwi	14.10.2020 12:50:15	empshiwi	14.10.2020 12:50:15	00:00:00,8	0,12
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:06:27,7	0:06:28,3	0		empshiwi	14.10.2020 12:50:26	empshiwi	14.10.2020 12:50:26	00:00:00,5	0,07
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:06:29,1	0:06:32,7	0		empshiwi	14.10.2020 12:50:42	empshiwi	14.10.2020 12:50:42	00:00:03,6	0,51
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:06:32,7	0:06:41,3	0		empshiwi	14.10.2020 12:51:50	empshiwi	14.10.2020 12:51:50	00:00:08,6	1,21
?			Aperol_pilot_02_04_novice_D_cam1	disturbance\clicking pen	0:06:27,8	0:06:54,0	0		empshiwi	14.10.2020 12:52:30	empshiwi	14.10.2020 12:52:30	00:00:26,1	3,70
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:06:42,0	0:06:43,0	0		empshiwi	14.10.2020 12:52:57	empshiwi	14.10.2020 12:52:57	00:00:01,0	0,14
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:06:44,0	0:06:44,7	0		empshiwi	14.10.2020 12:53:07	empshiwi	14.10.2020 12:53:07	00:00:00,6	0,09
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:06:46,2	0:06:47,1	0		empshiwi	14.10.2020 12:53:13	empshiwi	14.10.2020 12:53:13	00:00:00,8	0,12
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:06:51,0	0:06:52,2	0		empshiwi	14.10.2020 12:53:24	empshiwi	14.10.2020 12:53:24	00:00:01,1	0,16
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\student	0:06:52,2	0:06:52,7	0		empshiwi	14.10.2020 12:53:39	empshiwi	14.10.2020 12:53:39	00:00:00,4	0,07
?			Aperol_pilot_02_04_novice_D_cam1	speaking time\teachter	0:06:52,8	0:06:53,9	0		empshiwi	14.10.2020 12:53:49	empshiwi	14.10.2020 12:53:49	00:00:01,1	0,16
