Recording	Participant	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	1	fullstream	Fixation	Whole	1	218	637	420	StudentA	1	0,30887	0,15678	2,95971
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	1	fullstream	Fixation	Whole	2	697	3196	2499	StudentA	1	0,37442	0,14533	2,96041
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	1	fullstream	Fixation	Whole	3	3236	3436	200	StudentB	1	0,46067	0,15489	2,97498
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	1	fullstream	Fixation	Whole	4	3496	4815	1319	StudentA	1	0,3805	0,12556	2,99622
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	1	fullstream	Fixation	Whole	5	4855	5255	400	StudentB	1	0,51657	0,15133	2,96292
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	1	fullstream	Fixation	Whole	6	5295	5595	300	StudentA	1	0,37255	0,15673	2,95999
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	1	fullstream	Fixation	Whole	7	5714	5794	80	StudentC	1	0,81107	0,18601	2,99266
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	1	fullstream	Fixation	Whole	8	5814	6114	300	StudentC	1	0,75499	0,18147	3,02064
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	1	fullstream	Fixation	Whole	9	6354	7633	1279	StudentA	1	0,39319	0,08266	2,98526
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	2	fullstream	Fixation	Partial	1	0	312	312	StudentC	1	0,58562	0,04371	2,88029
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	2	fullstream	Fixation	Whole	2	652	1591	939	StudentA	1	0,45354	0,32885	2,91832
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	2	fullstream	Fixation	Whole	3	1631	2071	440	StudentA	1	0,51462	0,21739	2,9132
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	2	fullstream	Fixation	Whole	4	2111	2771	660	StudentA	1	0,46298	0,35853	2,95908
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	2	fullstream	Fixation	Whole	5	2831	3590	760	StudentA	1	0,49785	0,14501	2,92372
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	2	fullstream	Fixation	Partial	6	3610	4470	860	StudentA	1	0,41618	0,11057	2,89669
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	2	fullstream	Fixation	Whole	7	4909	5029	120	Material	0,66661	0,69843	0,48593	2,87185
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	3	fullstream	Fixation	Partial	1	0	207	207	StudentC	1	0,42399	0,10641	2,90676
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	3	fullstream	Fixation	Whole	2	227	606	380	StudentC	1	0,50892	0,15328	2,90349
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	3	fullstream	Fixation	Whole	3	646	826	180	StudentC	1	0,52341	0,3157	2,871
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	3	fullstream	Fixation	Whole	4	866	1046	180	StudentC	1	0,47296	0,16546	2,9195
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	3	fullstream	Fixation	Whole	5	1066	3625	2559	StudentC	1	0,52055	0,20483	2,85662
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	3	fullstream	Fixation	Whole	6	3725	6203	2479	StudentC	1	0,55184	0,17803	2,84512
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	3	fullstream	Fixation	Whole	7	6243	6583	340	Classroom_others	1	0,50398	0,09146	2,86046
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	3	fullstream	Fixation	Partial	8	6723	6752	30	StudentA	1	0,33263	0,254	2,90657
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Partial	1	0	220	220	StudentC	1	0,72158	0,14893	3,07169
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	2	400	2059	1659	StudentA	1	0,31185	0,09796	2,97509
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	3	2079	2199	120	StudentA	1	0,29996	0,22697	2,96468
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	4	2219	2379	160	StudentA	1	0,27173	0,24307	2,96504
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	5	2658	2738	80	StudentC	1	0,69542	0,26703	3,02025
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	6	2758	3018	260	StudentC	1	0,67911	0,40957	3,06982
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Partial	7	3338	3558	220	StudentA	0,90911	0,15713	0,25121	2,81309
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	8	3858	4437	580	StudentC	1	0,55123	0,66203	2,95961
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	9	4497	4857	360	StudentC	0,94446	0,54402	0,67002	3,035
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	10	4877	4977	100	StudentC	1	0,58152	0,71674	3,0477
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	11	4997	5137	140	StudentC	1	0,52596	0,74324	2,97505
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	12	5257	5377	120	StudentC	1	0,42736	0,75146	2,96598
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Partial	13	5437	5617	180	StudentC	1	0,5927	0,64079	3,16242
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	14	5717	7456	1739	StudentC	1	0,5354	0,1822	3,17099
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	15	8895	8995	100	StudentC	1	0,62378	0,21878	2,98992
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Partial	16	9015	10934	1919	StudentC	1	0,54166	0,20639	2,93266
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Partial	17	11014	11753	740	StudentC	1	0,57796	0,21457	2,91998
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Partial	18	11773	13572	1799	StudentC	1	0,55483	0,17675	2,9549
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Partial	19	13592	13852	260	StudentC	1	0,68817	0,17565	3,00698
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	20	13972	15151	1179	StudentC	0,98304	0,50422	0,18028	3,01598
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	21	15371	15711	340	StudentC	1	0,49186	0,10843	3,00318
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	22	15891	16231	340	StudentA	1	0,33368	0,34604	2,99105
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	23	16251	16450	200	StudentB	1	0,4917	0,28957	2,98173
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	24	16550	17010	460	StudentC	1	0,67165	0,43145	3,03479
Recording033	PilotA_PersonC_290720	Novice	Reaction_nonverbal	4	fullstream	Fixation	Whole	25	17030	17610	580	StudentC	1	0,6545	0,23874	3,1268
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Partial	1	0	490	490	StudentB	1	0,42733	0,18962	2,82201
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Whole	2	670	930	260	StudentB	1	0,49318	0,23208	2,86514
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Partial	3	970	1310	340	StudentB	1	0,53255	0,03252	2,93339
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Partial	4	1350	5867	4517	StudentB	1	0,52812	0,12508	2,84107
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Whole	5	6827	7426	600	StudentB	1	0,58603	0,12963	2,85395
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Whole	6	7646	7746	100	StudentB	1	0,5194	0,10212	2,8178
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Whole	7	8426	9285	859	StudentB	1	0,49373	0,12758	2,92825
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Whole	8	9465	9585	120	Classroom_others	1	0,52235	0,42758	2,69966
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Whole	9	10285	11004	720	StudentB	1	0,53513	0,15623	2,85826
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Whole	10	11584	11764	180	StudentB	1	0,55036	0,26979	2,96587
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Whole	11	12503	12643	140	StudentB	1	0,36473	0,32734	2,73553
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Whole	12	12663	12983	320	StudentB	1	0,44261	0,27584	2,84243
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Whole	13	13123	13203	80	StudentB	1	0,4944	0,29783	2,80776
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	1	fullstream	Fixation	Partial	14	14442	14545	102	Classroom_others	1	0,7444	0,37977	2,78401
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	2	fullstream	Fixation	Partial	1	0	297	297	StudentA	1	0,45354	0,32885	2,91431
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	2	fullstream	Fixation	Whole	2	337	777	440	StudentA	1	0,51462	0,21739	2,9132
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	2	fullstream	Fixation	Whole	3	817	1477	660	StudentA	1	0,46298	0,35853	2,95908
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	2	fullstream	Fixation	Whole	4	1537	2296	760	StudentA	1	0,49785	0,14501	2,92372
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	2	fullstream	Fixation	Partial	5	2316	3176	860	StudentA	1	0,41618	0,11057	2,89669
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	2	fullstream	Fixation	Whole	6	3616	3735	120	Material	0,66661	0,69843	0,48593	2,87185
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	3	fullstream	Fixation	Partial	1	0	158	158	StudentC	1	0,52341	0,3157	2,8705
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	3	fullstream	Fixation	Whole	2	198	378	180	StudentC	1	0,47296	0,16546	2,9195
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	3	fullstream	Fixation	Whole	3	398	2956	2559	StudentC	1	0,52055	0,20483	2,85662
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	3	fullstream	Fixation	Partial	4	3056	4577	1521	StudentC	1	0,55184	0,17803	2,84917
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	4	fullstream	Fixation	Partial	1	0	157	157	StudentB	1	0,48164	0,44095	2,89957
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	4	fullstream	Fixation	Whole	2	197	4435	4238	StudentB	1	0,49547	0,14416	2,8838
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	5	fullstream	Fixation	Partial	1	0	395	395	StudentC	1	0,7168	0,10322	2,95899
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	5	fullstream	Fixation	Whole	2	595	1355	760	StudentA	1	0,3824	0,07841	2,84602
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	5	fullstream	Fixation	Whole	3	1375	1634	260	StudentA	1	0,39976	0,17396	2,83054
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	5	fullstream	Fixation	Partial	4	1654	5125	3471	StudentA	1	0,46293	0,17702	2,8917
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Partial	1	0	150	150	StudentB	1	0,56608	0,39688	2,86119
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	2	190	1409	1219	StudentB	1	0,46842	0,18298	2,87083
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	3	1709	1789	80	StudentB	1	0,36591	0,13364	2,84021
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	4	1849	1929	80	StudentB	1	0,29591	0,27726	2,86451
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	5	1989	2069	80	StudentB	1	0,30988	0,33631	2,99684
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	6	2489	2748	260	StudentB	0,92309	0,34402	0,30381	2,71879
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	7	2828	2928	100	StudentB	1	0,28485	0,22829	2,74011
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	8	2948	3088	140	StudentB	1	0,33467	0,28321	2,74188
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	9	3108	3428	320	StudentB	0,93747	0,36136	0,16578	2,76701
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	10	3548	3628	80	Classroom_others	1	0,67032	0,4407	2,79561
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	11	3708	3988	280	Classroom_others	1	0,53612	0,39134	2,81603
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	12	4028	4607	580	StudentB	1	0,45276	0,14472	2,79282
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	13	4647	4867	220	StudentB	1	0,50474	0,30797	2,77328
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Partial	14	4887	5807	919	StudentB	1	0,46514	0,15593	2,80168
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Partial	15	5827	5927	100	StudentB	1	0,31774	0,01602	2,78993
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Partial	16	6546	7406	859	StudentB	1	0,43713	0,04149	2,88062
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	17	8425	8725	300	StudentC	1	0,69829	0,32364	2,89461
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Partial	18	8745	9005	260	StudentC	1	0,69675	0,269	2,92955
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	19	9205	9385	180	Classroom_others	0,88883	0,32074	0,42384	2,81967
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Partial	20	9584	9704	120	Classroom_others	0,83328	0,22796	0,33331	2,95011
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	21	9784	9884	100	Classroom_others	1	0,55031	0,15962	2,90951
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Whole	22	9924	10304	380	StudentB	1	0,54523	0,09739	2,89839
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	6	fullstream	Fixation	Partial	23	10644	10945	302	StudentC	1	0,58072	0,29834	2,90932
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	7	fullstream	Fixation	Partial	1	0	42	42	StudentC	1	0,42736	0,75146	2,98578
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	7	fullstream	Fixation	Partial	2	102	282	180	StudentC	1	0,5927	0,64079	3,16242
Recording033	PilotA_PersonC_290720	Novice	Reaction_verbal	7	fullstream	Fixation	Whole	3	382	2121	1739	StudentC	1	0,5354	0,1822	3,17099
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1		Fixation	Partial	1	0	150	150		0	0,57161	0,13734	2,50832
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	2	210	830	620		0	0,56644	0,12885	2,48586
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	3	869	1149	280		0	0,64371	0,28234	2,45813
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	4	1189	4427	3238		0	0,58185	0,14464	2,43683
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	5	4447	4707	260		0	0,52308	0,25003	2,45724
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	6	4747	5927	1179		0	0,61641	0,15102	2,49994
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	7	5967	6226	260		0	0,50627	0,26096	2,51991
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	8	6266	8425	2159		0	0,60409	0,09629	2,53499
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	9	8465	8785	320		0	0,50059	0,14185	2,55596
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	10	8825	9664	840		0	0,57436	0,06487	2,56007
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	11	9704	10064	360		0	0,45769	0,18294	2,50977
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	12	10104	10724	620		0	0,57617	0,11628	2,55691
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	13	10764	11164	400		0	0,48503	0,21276	2,56947
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	14	11204	11963	760		0	0,623	0,11501	2,58536
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	15	12023	13202	1179		0	0,59542	0,19805	2,54472
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	16	13322	13662	340		0	0,26787	0,17324	2,54642
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	17	13842	14941	1099		0	0,54496	0,13417	2,54866
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	18	15201	15441	240		0	0,41091	0,15205	2,56131
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	19	15461	15761	300		0	0,40269	0,12669	2,60726
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	20	15801	16101	300		0	0,5194	0,10768	2,62433
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	21	16161	16740	580		0	0,39082	0,2018	2,6047
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	22	16780	17100	320		0	0,52422	0,14937	2,72885
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	23	17140	17420	280		0	0,60135	0,15546	2,73991
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	24	17520	18200	680		0	0,37977	0,24311	2,75722
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	25	20818	21078	260		0	0,43615	0,05438	2,65248
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	26	21118	21298	180		0	0,5608	0,11153	2,64322
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	27	21358	21458	100		0	0,37221	0,19176	2,62939
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	28	21478	21857	380		0	0,32236	0,30302	2,65958
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	29	21877	23137	1259		0	0,47517	0,19892	2,68265
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	30	23177	24596	1419		0	0,52106	0,14492	2,5865
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	31	24616	24936	320		0	0,45186	0,20271	2,57767
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	32	25076	25355	280		0	0,40943	0,38446	2,67039
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	33	25375	26935	1559		0	0,47423	0,21294	2,71695
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	34	26975	28853	1879		0	0,50069	0,18759	2,70291
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	35	28873	29353	480		0	0,39043	0,1213	2,67314
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	36	29373	30932	1559		0	0,48071	0,13701	2,65215
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	37	30952	31252	300		0	0,52623	0,22503	2,63408
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	38	31272	31372	100		0	0,48612	0,20187	2,62777
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	39	31392	31672	280		0	0,46487	0,17756	2,64066
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	40	31692	33711	2019		0	0,48917	0,1646	2,64064
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	41	33731	35490	1759		0	0,47212	0,11974	2,61344
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	42	35510	37728	2219		0	0,50964	0,13643	2,60658
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	43	37748	39727	1979		0	0,48469	0,14266	2,59484
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	44	39967	40547	580		0	0,73079	0,30994	2,61985
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	45	40587	41146	560		0	0,51466	0,40161	2,47959
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	46	41186	41546	360		0	0,57789	0,24258	2,54698
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	47	41566	41786	220		0	0,5378	0,31603	2,5325
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	48	41806	42166	360		0	0,48094	0,26745	2,56163
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	49	42206	42466	260		0	0,60572	0,22895	2,57812
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	50	42486	43065	580		0	0,6246	0,36667	2,57275
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	51	43105	43405	300		0	0,62354	0,23646	2,59747
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	52	43425	44125	700		0	0,61677	0,34073	2,59429
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	53	45304	45464	160		0	0,37079	0,1794	2,52959
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	54	45484	45684	200		0	0,48269	0,14098	2,57464
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	55	45724	45984	260		0	0,46103	0,28527	2,49132
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	56	46004	46164	160		0	0,50575	0,23398	2,52718
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	57	46223	46603	380		0	0,44955	0,13472	2,59022
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	58	46663	46803	140		0	0,51135	0,47121	2,64473
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	59	46883	47183	300		0	0,66517	0,23554	2,69727
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	60	47203	47503	300		0	0,53858	0,22833	2,5935
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	61	47563	48622	1059		0	0,66724	0,17877	2,59222
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	62	48942	49022	80		0	0,29558	0,2842	2,56726
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	63	49082	49162	80		0	0,23117	0,30986	2,68657
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	64	49202	49302	100		0	0,27172	0,24733	2,72666
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	65	49322	49482	160		0	0,21786	0,26295	2,73618
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	66	53839	54099	260		0	0,64464	0,41944	2,55688
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	67	54139	54259	120		0	0,49969	0,26639	2,54307
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	68	54299	54499	200		0	0,60236	0,43122	2,47291
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	69	54539	54899	360		0	0,69473	0,28378	2,51221
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Partial	70	56138	57157	1019		0	0,49064	0,28755	2,58781
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	71	57397	57497	100		0	0,80361	0,22017	2,60323
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	72	57517	58736	1219		0	0,65672	0,23067	2,5317
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	73	58936	59196	260		0	0,34841	0,16543	2,52905
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	74	59356	59476	120		0	0,54449	0,566	2,68122
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	75	59536	59856	320		0	0,51693	0,75256	2,73688
Recording033	PilotA_PersonC_290720	Novice	Entire Recording	1	fullstream	Fixation	Whole	76	59916	60096	180		0	0,47352	0,38463	2,85765
