Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration_fix_offset	Number_of_Events.Calibration_offset	Number_of_Events.Calibration_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration_fix_offset	Time_to_first_Event.Calibration_offset	Time_to_first_Event.Calibration_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Lesson	1	fullstream	Students_material	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2		12070			922065	894211	892065	832455	814948	802456	562966	547717	532966	652073	631148	622073	471962	448031	441963	200810	173150	170810		0	741899	742242	711899	893823	812330	544035	626451	443181	174736	741092	262256	353444	291066	263353	261067	382134	355707	352134	16470	275	80	1319	60	393958	200	Teacher_material		0				0			17550	366	80	1619	48	393958	200	18809	392	80	1639	48	393958	200	1	395258	394158	158,79	113,81
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Lesson	1	fullstream	Teacher_material	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2		12070			922065	894211	892065	832455	814948	802456	562966	547717	532966	652073	631148	622073	471962	448031	441963	200810	173150	170810		0	741899	742242	711899	893823	812330	544035	626451	443181	174736	741092	262256	353444	291066	263353	261067	382134	355707	352134	173057	325	80	2199	533	570	600	Teacher_material		80	80	80	80	1	273649	80	209996	667	80	9175	315	570	600	222628	707	80	9255	315	530	640	111	530	1169	304,44	247,24
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																									30000		0							29193									160	160	160	160	1	29353	160	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			160	160	160	160	1	29353	160	200	200	200	200	1	29313	200	0	29313	29513	239,76	320,23
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																									30000		0							29193									580	290	240	340	2	28714	340	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			600	600	600	600	1	28714	600	640	640	640	640	1	28674	640	1	28674	29313	260,19	239,76
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																									30000		0							29193									24956	1040	80	5617	24	0	2229	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			26835	6709	2898	10194	4	0	4728	26875	6719	2918	10214	4	0	4728	13	4748	24716	144,77	112,78
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																									30000		0							29193									0				0			Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			0				0			0				0			0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																									30000		0							29193									1089	272	80	770	4	15321	100	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			1109	370	140	770	3	15321	200	1189	396	140	830	3	15302	220	1	29513	28474	320,23	232,28
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																									30000		0							29193									1489	372	140	770	4	28334	140	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			1509	503	140	770	3	28334	140	1609	536	140	830	3	28334	140	1	28674	28474	260,19	232,28
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																									30000		0							29193									180	180	180	180	1	28494	180	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			180	180	180	180	1	28494	180	200	200	200	200	1	28474	200	0	28474	28674	232,28	260,19
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																											0							29193									160	160	160	160	1	29353	160	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			160	160	160	160	1	29353	160	200	200	200	200	1	29313	200	0	29313	29513	239,76	320,23
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																											0							29193									580	290	240	340	2	28714	340	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			600	600	600	600	1	28714	600	640	640	640	640	1	28674	640	1	28674	29313	260,19	239,76
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																											0							29193									24956	1040	80	5617	24	0	2229	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			26835	6709	2898	10194	4	0	4728	26875	6719	2918	10214	4	0	4728	13	4748	24716	144,77	112,78
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																											0							29193									0				0			Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			0				0			0				0			0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																											0							29193									747	187	80	427	4	15321	100	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			767	256	140	427	3	15321	200	847	282	140	487	3	15302	220	1	29513	28474	320,23	232,28
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																											0							29193									1147	287	140	427	4	28334	140	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			1167	389	140	600	3	28334	140	1267	422	140	640	3	28334	140	1	28674	28474	260,19	232,28
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Looking_at_phone_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																											0							29193									180	180	180	180	1	28494	180	Classroom_Others,Disruptive_Person	Classroom_Others,Disruptive_Person	0				0			180	180	180	180	1	28494	180	200	200	200	200	1	28474	200	0	28474	28674	232,28	260,19
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snipping_with_fingers	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																			1189				0				0				0			Bianca	Bianca	0				0			0				0			0				0			0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snipping_with_fingers	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																			1189				0				1587	397	140	717	4	0	410	Bianca	Bianca	0				0			1667	834	717	950	2	0	950	1767	883	817	950	2	0	950	2				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snipping_with_fingers	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																			1189				0				0				0			Bianca	Bianca	0				0			0				0			0				0			0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snipping_with_fingers	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																			1189				0				120	120	120	120	1	1129	120	Bianca	Bianca	0				0			120	120	120	120	1	1129	120	140	140	140	140	1	1109	140	0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snipping_with_fingers	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																			1189				0				870	290	140	410	3	0	410	Bianca	Bianca	0				0			950	950	950	950	1	0	950	950	950	950	950	1	0	950	2				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																			1189			2287	0				880	220	180	300	4	14482	180	Bianca	Bianca	0				0			880	220	180	300	4	14482	180	1079	270	240	320	4	14422	240	0	14422	14661	373,37	473,78
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																			1189			2287	0				8552	503	140	3038	17	0	410	Bianca	Bianca	0				0			8672	619	160	3038	14	0	950	9212	658	200	3138	14	0	950	3	9525	5847	230,6	212,07
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																			1189			2287	0				3598	327	100	939	11	7606	220	Bianca	Bianca	0				0			4018	1339	939	1839	3	7606	1239	4078	1359	959	1859	3	7586	1259	6	7586		174,24	
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																			1189			2287	0				320	320	320	320	1	27734	320	Bianca	Bianca	0				0			320	320	320	320	1	27734	320	340	340	340	340	1	27714	340	0		28054		315,94
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																			1189			2287	0				879	126	80	240	7	1129	120	Bianca	Bianca	0				0			959	192	80	420	5	1129	120	1199	240	120	500	5	1109	140	1	5847	9525	212,07	230,6
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																			1189			2287	0				870	290	140	410	3	0	410	Bianca	Bianca	0				0			950	950	950	950	1	0	950	950	950	950	950	1	0	950	2				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																			1189			2287	0				1099	220	100	360	5	21717	360	Bianca	Bianca	0				0			1639	546	160	820	3	21717	820	1739	580	200	840	3	21697	840	0	21697	22537	108,44	151,96
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Snpping_with_fingers_fix	1	fullstream	Teacher_material	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																			1189			2287	0				6836	236	80	740	29	4867	120	Bianca	Bianca	80	80	80	80	1	12583	80	7556	420	80	1319	18	4867	120	8095	450	80	1359	18	4867	120	4	6626	10344	229,8	254,84
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2																																				1310						0	1405	468	66	999	3	589	340	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			1505	753	340	1165	2	589	340	1565	783	360	1205	2	569	360	0		928		353,11
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2																																				1310						0	1179	1179	1179	1179	1	1128	1179	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			1179	1179	1179	1179	1	1128	1179	1219	1219	1219	1219	1	1088	1219	0	1088		391,04	
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2																																				1310						0	100	100	100	100	1	89	100	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			189	189	189	189	1	0	189	189	189	189	189	1	0	189	0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2																																				1310						0	0				0			Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			0				0			0				0			0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2																																				1310						0	1405	468	66	999	3	589	340	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			1505	753	340	1165	2	589	340	1565	783	360	1205	2	569	360	0		928		353,11
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2																																				1310						0	120	120	120	120	1	968	120	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			120	120	120	120	1	968	120	160	160	160	160	1	928	160	0	928	1088	353,11	391,04
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2																																				1310					3573	0	3138	262	80	999	12	589	340	Bianca	Bianca	0				0			3438	382	80	1599	9	589	340	3738	415	100	1639	9	569	360	1	19038	928	376,73	353,11
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2																																				1310					3573	0	4766	340	100	1179	14	1128	1179	Bianca	Bianca	0				0			5086	509	200	1559	10	1128	1179	5506	551	240	1619	10	1088	1219	1	1088	14221	391,04	373,57
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2																																				1310					3573	0	9994	312	80	1079	32	89	100	Bianca	Bianca	0				0			11162	1860	189	3938	6	0	189	11302	1884	189	3978	6	0	189	24		11582		298,54
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2																																				1310					3573	0	1139	285	100	580	4	14260	100	Bianca	Bianca	0				0			1159	386	180	580	3	14260	400	1299	433	240	620	3	14221	440	1	14221	14660	373,57	309,37
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2																																				1310					3573	0	1839	613	340	999	3	589	340	Bianca	Bianca	0				0			1939	969	340	1599	2	589	340	1999	999	360	1639	2	569	360	0		928		353,11
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2																																				1310					3573	0	120	120	120	120	1	968	120	Bianca	Bianca	0				0			120	120	120	120	1	968	120	160	160	160	160	1	928	160	0	928	1088	353,11	391,04
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2																																				1310					3573	0	80	80	80	80	1	13681	80	Bianca	Bianca	0				0			80	80	80	80	1	13681	80	120	120	120	120	1	13641	120	0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2																																				1310					3573	0	460	153	140	160	3	28412	160	Bianca	Bianca	0				0			640	640	640	640	1	28412	640	660	660	660	660	1	28392	660	0	28392	29052	171,15	349,26
Recording047	ProVisioNET_pilot_02_02	Female	Novice	Whispering_fix	1	fullstream	Teacher_material	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2																																				1310					3573	0	2658	332	100	780	8	7105	120	Bianca	Bianca	0				0			2698	385	120	780	7	7105	120	2978	425	140	820	7	7085	140	1	14900	15420	161,47	128,45
Recording047	ProVisioNET_pilot_02_02	Female	Novice	snapshop_A_nametag	1	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											320	160	160	160	2	0	160	Nametag_Anna	Nametag_Anna	0				0			2239	2239	2239	2239	1	0	2239	2239	2239	2239	2239	1	0	2239	4				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	snapshop_A_nametag	2	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											460	153	80	200	3	0	80	Nametag_Anna	Nametag_Anna	0				0			680	680	680	680	1	0	680	680	680	680	680	1	0	680	1				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	snapshop_A_nametag	3	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											120	120	120	120	1	0	120	Nametag_Anna	Nametag_Anna	0				0			120	120	120	120	1	0	120	120	120	120	120	1	0	120	0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	snapshop_A_nametag	4	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											160	160	160	160	1	0	160	Nametag_Anna	Nametag_Anna	0				0			160	160	160	160	1	0	160	160	160	160	160	1	0	160	0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	snapshop_A_nametag	5	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											280	93	80	100	3	0	100	Nametag_Anna	Nametag_Anna	0				0			360	360	360	360	1	0	360	360	360	360	360	1	0	360	1				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	snapshop_A_nametag	6	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											320	160	120	200	2	0	120	Nametag_Anna	Nametag_Anna	0				0			440	440	440	440	1	0	440	440	440	440	440	1	0	440	2				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	snapshop_A_nametag	7	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											180	180	180	180	1	0	180	Nametag_Anna	Nametag_Anna	0				0			180	180	180	180	1	0	180	180	180	180	180	1	0	180	0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	snapshop_A_nametag	8	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											760	380	380	380	2	0	380	Nametag_Anna	Nametag_Anna	0				0			1079	1079	1079	1079	1	0	1079	1079	1079	1079	1079	1	0	1079	0				
Recording047	ProVisioNET_pilot_02_02	Female	Novice	snapshop_A_nametag	9	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																											919	460	120	800	2	0	800	Nametag_Anna		0				0			1019	1019	1019	1019	1	0	1019	1019	1019	1019	1019	1	0	1019	0				
